2026-05-05 21:58:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: Empty table or column name specified
2026-05-05 23:22:01 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:01 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:01 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:01 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:01 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:02 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:03 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:04 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:05 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
